,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,GENDER,CHILD_TOTAL,DEPENDANTS,AGREEMENT_RK,TARGET,PERSONAL_INCOME,LOAN_NUM_TOTAL,LOAN_NUM_CLOSED
6965,1,0,0,0,0,63894147,0,35000.0,1,0
6966,1,0,0,2,2,63894307,0,15000.0,1,0
6967,1,1,1,0,0,63894331,0,28000.0,1,0
6968,1,0,1,6,6,63894742,0,12000.0,1,0
6969,0,1,1,0,0,63894926,0,7000.0,1,0
6970,1,0,0,1,1,63894983,0,24000.0,1,0
6971,1,0,1,2,2,63895023,0,18000.0,1,0
6972,1,0,1,0,0,63895092,0,20000.0,1,0
6973,1,0,1,2,2,63895175,1,6500.0,1,0
6974,1,0,0,0,0,63895281,0,15000.0,1,0
6975,1,0,0,0,0,63895358,1,14000.0,1,0
6976,0,1,0,0,0,63895464,0,9000.0,1,0
6977,0,1,1,2,0,63895536,0,10000.0,1,0
6978,1,0,1,2,1,63895584,0,17000.0,1,0
6979,1,0,0,0,0,63895589,1,8000.0,1,0
6980,1,0,0,1,1,63895594,0,14000.0,1,0
6981,1,0,0,0,0,63895662,1,26000.0,1,0
6982,1,0,0,0,0,63895669,0,15000.0,1,0
6983,1,0,0,0,0,63895786,0,10000.0,1,0
6984,1,0,1,1,1,63896207,0,35000.0,1,0
6985,1,1,1,4,0,63896816,0,20000.0,1,0
6986,1,0,0,0,0,63896889,1,31000.0,1,0
6987,1,0,0,2,0,63896915,0,10000.0,1,1
6988,0,1,0,1,1,63897408,0,8000.0,1,0
6989,1,0,1,2,0,63897597,0,6000.0,1,0
6990,1,0,0,0,0,63898092,1,9000.0,1,0
6991,1,0,1,1,1,63898189,0,11000.0,1,0
6992,1,0,0,0,0,63898475,0,13000.0,1,0
6993,1,0,0,0,0,63898578,0,6000.0,1,0
6994,1,0,1,2,1,63898688,0,5000.0,1,0
6995,0,1,1,2,0,63898906,0,6000.0,1,0
6996,1,0,0,1,1,63898942,0,14000.0,1,0
6997,1,0,0,2,2,63898978,0,13000.0,1,0
6998,1,0,0,0,0,63898991,0,15000.0,1,0
6999,1,0,1,2,2,63899176,0,6800.0,1,0
7000,0,1,1,1,0,63899180,0,10000.0,1,0
7001,1,0,1,2,2,63899229,1,25000.0,1,0
7002,1,0,0,1,1,63899380,1,18000.0,1,0
7003,1,0,1,1,1,63899549,0,15000.0,1,0
7004,1,0,1,2,2,63899717,0,8000.0,2,0
7005,1,0,1,2,0,63899893,0,5500.0,1,0
7006,1,0,0,0,0,63900121,1,50000.0,1,0
7007,1,0,0,0,0,63900268,0,35000.0,1,0
7008,1,0,0,2,1,63900602,0,14000.0,1,0
7009,1,0,1,2,2,63900675,0,12000.0,1,0
7010,1,0,0,2,0,63900958,0,5000.0,1,0
7011,1,0,1,1,1,63901001,0,18000.0,1,0
7012,1,0,1,1,1,63901003,0,10000.0,1,0
7013,1,0,1,0,0,63901404,0,6000.0,1,0
7014,1,0,0,1,1,63901484,0,8000.0,1,0
7015,1,0,1,0,0,63901783,0,12000.0,1,0
7016,1,0,0,2,0,63902031,0,16000.0,1,0
7017,1,1,1,1,0,63902034,0,24000.0,1,0
7018,1,0,0,2,1,63902170,1,7500.0,1,0
7019,1,0,0,2,0,63902343,0,12000.0,1,0
7020,1,0,0,1,1,63902362,1,8000.0,1,0
7021,1,0,1,2,2,63902366,1,7000.0,1,0
7022,1,0,1,0,0,63902387,0,5000.0,1,0
7023,1,0,1,0,0,63902388,1,10000.0,1,0
7024,0,1,1,3,3,63902459,1,17500.0,1,0
7025,1,0,1,3,3,63902670,1,28000.0,1,0
7026,1,0,0,0,0,63902810,0,8000.0,1,0
7027,1,0,0,2,2,63902859,0,11000.0,1,0
7028,1,0,1,0,0,63902861,0,7000.0,1,0
7029,1,0,0,1,1,63903005,0,10000.0,1,0
7030,1,0,0,0,0,63903206,1,20000.0,1,0
7031,0,1,1,0,0,63903363,0,15000.0,1,0
7032,1,0,1,2,0,63903576,1,22000.0,1,0
7033,1,0,0,2,2,63903734,0,16000.0,1,0
7034,1,0,1,0,0,63904284,0,15000.0,1,0
7035,1,0,1,2,1,63904412,0,27000.0,1,0
7036,1,0,1,2,0,63905239,0,19000.0,1,0
7037,1,0,1,0,0,63905294,0,13000.0,1,0
7038,1,0,1,3,0,63905672,0,20000.0,1,0
7039,1,0,0,0,0,63905871,0,20000.0,1,0
7040,1,0,0,3,3,63906026,0,20000.0,1,0
7041,1,0,1,1,1,63906305,0,11500.0,1,0
7042,1,0,0,2,0,63906447,0,25000.0,1,0
7043,1,0,1,1,1,63906488,0,11000.0,1,0
7044,1,0,0,0,0,63906623,1,20000.0,1,0
7045,0,1,1,0,0,63907021,0,5000.0,1,0
7046,1,0,0,0,0,63907043,0,20000.0,1,0
7047,1,0,0,0,0,63907163,1,15000.0,1,0
7048,1,0,1,2,2,63907234,0,15000.0,1,0
7049,1,0,0,3,0,63907480,0,19500.0,1,0
7050,1,0,1,2,2,63907502,0,18000.0,1,0
7051,1,0,1,1,1,63907516,1,20000.0,1,0
7052,1,0,0,1,1,63907628,0,20000.0,1,0
7053,1,0,1,2,0,63907753,0,12000.0,1,0
7054,1,1,1,2,0,63907883,0,14000.0,1,0
7055,1,0,1,2,2,63907925,1,35000.0,1,0
7056,1,0,0,1,0,63907937,0,25000.0,1,0
7057,1,0,1,2,0,63908004,0,5000.0,1,0
7058,1,0,0,0,0,63908180,0,11000.0,1,0
7059,1,0,1,0,0,63908194,0,15000.0,1,0
7060,1,0,1,2,2,63908305,0,5000.0,1,0
7061,1,0,0,0,0,63908339,0,15000.0,1,0
7062,1,0,0,1,1,63908380,0,15000.0,1,0
7063,0,1,1,3,1,63908461,0,6000.0,1,0
7064,1,0,0,2,2,63908498,1,20000.0,1,0
7065,1,0,1,2,0,63908617,0,6000.0,1,0
7066,1,0,1,0,0,63908723,0,5000.0,1,0
7067,1,1,1,3,1,63908879,0,15000.0,1,0
7068,0,1,1,2,2,63908960,0,8000.0,1,0
7069,1,1,0,0,0,63908969,0,23000.0,1,0
7070,1,0,0,0,0,63909045,0,15000.0,1,0
7071,1,0,0,0,0,63909149,0,30000.0,1,0
7072,1,0,1,0,0,63909306,1,12000.0,1,0
7073,1,0,0,0,0,63909308,0,14000.0,1,0
7074,1,0,1,0,0,63909533,1,11000.0,1,0
7075,1,0,0,0,0,63909621,1,40000.0,1,0
7076,1,0,1,2,0,63909644,0,13000.0,1,0
7077,1,0,0,0,0,63909648,0,9000.0,1,0
7078,1,0,1,2,1,63909798,1,25000.0,1,0
7079,1,0,0,1,0,63909975,0,23000.0,1,0
7080,1,0,0,2,2,63910128,1,15000.0,1,0
7081,1,0,1,1,1,63910154,0,10000.0,1,0
7082,1,0,1,2,0,63910272,0,9000.0,1,0
7083,1,0,0,0,0,63910499,0,25000.0,1,0
7084,1,0,1,0,0,63910571,0,6400.0,1,0
7085,1,0,0,0,0,63910615,0,35000.0,1,0
7086,1,0,0,1,0,63910992,1,24000.0,1,0
7087,1,0,1,0,0,63911029,0,9000.0,2,0
7088,1,0,1,1,1,63911252,0,10000.0,1,0
7089,1,1,1,1,0,63911375,1,6000.0,1,0
7090,1,0,0,0,0,63911399,0,12000.0,1,0
7091,1,0,1,2,0,63911503,0,5000.0,1,0
7092,1,0,0,0,0,63911596,0,7500.0,1,0
7093,0,1,0,2,0,63911656,0,11800.0,1,0
7094,1,0,0,1,1,63912087,0,8000.0,1,0
7095,1,0,0,1,1,63912111,0,30000.0,1,0
7096,1,0,1,1,1,63912125,0,12000.0,1,0
7097,1,0,0,0,0,63912407,0,18000.0,1,0
7098,1,0,0,1,1,63912442,0,50000.0,1,0
7099,1,0,0,2,2,63912459,0,12000.0,1,0
7100,1,0,1,1,1,63912835,0,6500.0,1,0
7101,0,1,1,2,0,63913040,0,12000.0,1,0
7102,0,1,1,1,0,63913134,1,6500.0,1,0
7103,1,0,0,2,1,63913234,0,21000.0,1,0
7104,1,0,0,3,0,63913338,0,10000.0,1,0
7105,1,0,1,2,2,63913698,0,20000.0,1,1
7106,1,0,1,0,0,63914138,0,20000.0,1,0
7107,1,0,1,0,0,63914286,0,10000.0,1,0
7108,0,1,1,2,0,63914584,1,9000.0,1,0
7109,1,0,1,1,1,63914613,0,6000.0,1,0
7110,1,0,1,2,2,63914749,0,12000.0,1,0
7111,1,0,1,2,2,63914817,1,4500.0,1,0
7112,1,1,1,0,0,63914827,0,12500.0,1,0
7113,1,0,1,1,1,63914913,1,25000.0,1,0
7114,1,0,0,1,1,63914953,0,45000.0,1,0
7115,1,0,0,0,0,63915019,0,30000.0,1,0
7116,1,0,1,0,0,63915108,1,17000.0,1,0
7117,1,0,1,1,1,63915153,0,13000.0,1,0
7118,1,0,1,0,0,63915697,0,9000.0,1,0
7119,1,0,1,3,1,63915922,0,13000.0,1,0
7120,1,0,1,2,2,63915941,0,15000.0,1,0
7121,1,0,0,1,1,63915947,0,10000.0,1,0
7122,1,0,0,1,1,63915969,1,12000.0,2,0
7123,1,0,1,1,1,63916171,0,18000.0,1,0
7124,1,0,0,0,0,63916370,0,14000.0,1,0
7125,1,0,1,1,0,63916483,0,9000.0,1,0
7126,1,0,0,0,0,63916559,0,30000.0,1,0
7127,1,0,1,1,1,63916736,0,10000.0,1,0
7128,1,1,1,0,0,63916995,0,12000.0,1,0
7129,0,1,1,0,0,63917011,0,9500.0,1,0
7130,1,0,0,1,1,63917023,0,10000.0,1,0
7131,1,0,0,0,0,63917026,0,11000.0,1,0
7132,1,0,0,0,0,63917631,1,15000.0,1,0
7133,1,0,0,2,2,63917741,1,30000.0,1,0
7134,1,0,0,4,1,63917778,0,15000.0,1,0
7135,1,0,0,0,0,63917807,1,12000.0,1,0
7136,1,0,0,2,1,63917975,0,19000.0,1,0
7137,0,1,1,2,0,63917989,0,10000.0,1,0
7138,1,0,1,2,2,63917994,0,13000.0,1,0
7139,1,0,0,2,2,63918108,0,20000.0,1,0
7140,1,0,0,0,0,63918123,0,30000.0,1,0
7141,1,0,0,1,1,63918210,0,40000.0,1,0
7142,1,0,1,1,0,63918243,0,20000.0,1,0
7143,0,1,1,1,0,63918280,0,22000.0,1,0
7144,1,0,0,0,0,63918287,0,12000.0,1,0
7145,1,0,0,0,0,63918350,0,6000.0,1,0
7146,1,0,0,2,2,63918484,0,40000.0,1,0
7147,0,1,1,0,0,63918518,0,8000.0,1,0
7148,1,1,1,2,0,63918549,0,15000.0,1,0
7149,1,0,0,0,0,63918746,1,8000.0,1,0
7150,1,0,0,0,0,63918837,1,15000.0,1,0
7151,1,0,0,0,0,63918955,0,15000.0,1,0
7152,1,0,0,1,1,63918975,0,10000.0,1,0
7153,1,0,1,0,0,63919280,0,10000.0,1,0
7154,1,0,0,1,1,63919378,0,7600.0,1,0
7155,1,0,0,0,0,63919771,0,8000.0,1,0
7156,1,0,1,1,1,63919836,0,15000.0,1,0
7157,1,0,1,1,1,63919927,0,6000.0,1,0
7158,1,0,1,2,0,63920055,1,7000.0,1,0
7159,1,0,1,1,0,63920166,0,15500.0,1,0
7160,1,0,0,0,1,63920168,0,12000.0,1,0
7161,1,0,1,2,2,63920689,0,15000.0,1,0
7162,1,0,0,1,1,63920763,0,10000.0,1,0
7163,1,0,1,2,0,63921064,1,12000.0,1,0
7164,0,1,1,2,0,63921202,0,10500.0,1,0
7165,0,1,1,2,2,63921231,0,12800.0,1,0
7166,1,0,1,0,0,63921331,0,5000.0,1,0
7167,1,1,1,0,0,63921417,0,8000.0,1,0
7168,1,0,1,1,1,63921450,0,13000.0,1,0
7169,1,0,1,0,0,63921491,1,22000.0,1,0
7170,1,0,1,1,0,63921593,0,12000.0,1,0
7171,0,1,1,2,0,63921618,0,7000.0,1,0
7172,1,0,1,0,0,63921672,1,10000.0,1,0
7173,1,0,1,1,1,63921686,1,20000.0,1,0
7174,1,0,0,0,0,63922008,0,25000.0,1,0
7175,1,0,1,0,0,63922027,0,10000.0,1,0
7176,1,0,0,0,0,63922271,1,11500.0,1,0
7177,1,0,1,1,1,63979261,0,16000.0,1,1
7178,1,0,1,1,1,63980002,1,10000.0,1,0
7179,1,0,0,1,1,63980109,0,12000.0,1,1
7180,1,0,0,3,1,63980821,0,15000.0,1,1
7181,1,1,0,2,0,63981018,0,25000.0,1,1
7182,1,0,1,0,0,63981204,0,15000.0,2,1
7183,1,0,1,2,2,63981447,0,20000.0,1,1
7184,1,0,1,0,0,63982163,0,10000.0,1,1
7185,1,0,1,0,0,63982208,0,14000.0,2,1
7186,1,0,1,4,3,63982371,1,5000.0,1,1
7187,1,0,1,1,1,63982395,0,8000.0,1,1
7188,1,0,0,2,2,63982400,0,15000.0,1,1
7189,1,0,1,0,0,63982599,0,9500.0,1,1
7190,1,0,1,2,0,63982619,0,22000.0,1,1
7191,1,0,1,1,1,63982626,0,13000.0,1,1
7192,1,0,0,1,1,63982648,0,30000.0,1,1
7193,1,0,1,3,1,63982727,1,5000.0,2,1
7194,1,0,0,1,1,63982782,0,17000.0,1,0
7195,1,0,1,1,1,63982916,0,10000.0,1,1
7196,1,0,0,2,2,63982920,0,15000.0,1,1
7197,1,0,0,1,1,63982943,0,20000.0,1,0
7198,1,0,1,2,2,63983043,0,4500.0,1,1
7199,1,0,1,1,1,63983219,0,16000.0,2,1
7200,1,0,0,0,0,63983438,0,19800.0,1,0
7201,1,0,1,0,0,63983591,0,7000.0,2,1
7202,1,0,0,0,0,63983687,1,20000.0,1,0
7203,1,1,1,1,0,63983776,0,15000.0,1,1
7204,1,0,0,0,0,63984063,0,11000.0,1,0
7205,1,0,0,1,1,63984075,0,15000.0,1,1
7206,1,0,1,2,1,63984115,0,6500.0,1,1
7207,0,1,1,0,0,63984204,0,10000.0,1,1
7208,1,0,1,2,1,63984312,0,13000.0,1,1
7209,1,0,0,0,0,63984314,1,9000.0,1,0
7210,1,0,0,1,1,63984355,0,10000.0,1,1
7211,1,0,0,0,0,63984480,0,14000.0,1,1
7212,1,0,1,0,0,63984626,0,7000.0,1,1
7213,1,0,1,2,0,63984655,0,8000.0,1,0
7214,1,0,1,2,1,63984671,0,17000.0,1,0
7215,1,0,1,1,0,63984821,0,10000.0,2,2
7216,1,0,1,0,0,63984822,0,8000.0,1,1
7217,1,0,1,1,1,63984823,0,8000.0,1,1
7218,1,0,1,1,1,63985024,1,18000.0,1,0
7219,1,0,1,0,0,63985055,1,5500.0,1,1
7220,1,1,1,2,0,63985464,0,12000.0,2,1
7221,1,0,1,0,0,63985597,0,10000.0,1,0
7222,1,0,1,3,2,63985662,0,10000.0,2,0
7223,1,0,1,1,2,63985696,0,12000.0,1,1
7224,1,0,0,1,0,63985883,1,12000.0,1,0
7225,1,0,1,1,1,63985912,1,25000.0,1,0
7226,1,0,1,0,0,63985968,0,18000.0,1,0
7227,1,0,0,1,1,63986090,0,15000.0,1,0
7228,1,0,1,1,1,63986115,0,16500.0,1,1
7229,1,0,0,0,0,63986180,0,16050.0,1,1
7230,1,1,0,0,0,63986290,0,17700.0,1,1
7231,1,0,1,0,0,63986316,0,6000.0,1,1
7232,1,0,0,1,1,63986737,0,10000.0,2,1
7233,1,0,1,2,1,63986892,0,10000.0,1,0
7234,1,0,0,2,2,63987308,0,20000.0,3,2
7235,1,0,1,2,2,63987418,0,5000.0,1,1
7236,1,0,0,3,2,63987439,0,20000.0,1,1
7237,1,0,0,0,0,63987551,0,15500.0,2,1
7238,1,0,1,1,0,63987673,1,9000.0,2,2
7239,1,0,0,1,1,63987682,0,15000.0,1,1
7240,1,0,1,1,1,63987687,0,12000.0,3,2
7241,1,0,0,0,0,63987951,1,30000.0,1,0
7242,1,0,1,0,0,63988372,0,25000.0,2,1
7243,1,1,1,2,0,63988488,0,17000.0,2,1
7244,1,0,1,0,0,63988703,0,10000.0,1,1
7245,1,0,0,0,0,63988729,0,10000.0,1,1
7246,1,0,0,0,0,63988780,0,25000.0,1,1
7247,1,0,0,1,1,63989045,1,12000.0,1,0
7248,1,0,1,1,0,63989500,0,20000.0,1,0
7249,1,0,0,0,0,63989929,0,10000.0,1,0
7250,1,0,1,0,0,63990181,0,5000.0,1,1
7251,1,0,1,0,0,63990189,0,20000.0,2,2
7252,1,0,1,0,0,63990293,0,4300.0,1,0
7253,1,1,1,1,0,63990317,0,30000.0,2,1
7254,1,0,0,1,1,63990449,0,22000.0,1,1
7255,1,0,0,1,1,63990770,0,10500.0,1,1
7256,1,0,1,1,1,63990800,0,12000.0,2,1
7257,1,0,1,1,0,63990870,0,10000.0,1,0
7258,1,0,0,2,2,63990940,0,23100.0,1,0
7259,1,0,1,0,0,63991221,0,15000.0,1,0
7260,1,0,1,0,0,63991230,0,20000.0,1,1
7261,1,0,1,0,0,63991476,0,23000.0,1,0
7262,1,0,0,0,0,63991553,0,20000.0,1,0
7263,1,0,1,2,0,63991594,0,12000.0,1,0
7264,1,0,0,1,1,63991953,0,15000.0,3,2
7265,1,1,1,0,0,63992151,0,14000.0,1,0
7266,1,0,1,2,2,63992200,0,15000.0,1,1
7267,1,0,1,1,0,63992626,0,10000.0,2,1
7268,1,0,0,2,2,63992916,0,25000.0,1,0
7269,1,0,1,0,0,63993135,0,20000.0,1,0
7270,1,0,1,1,1,63993384,0,18000.0,1,0
7271,1,0,1,1,1,63993442,1,12000.0,1,0
7272,1,0,1,1,0,63993876,0,10000.0,1,0
7273,1,1,0,0,0,63994083,0,250000.0,1,0
7274,1,0,0,2,2,63994160,0,15000.0,1,0
7275,0,1,0,0,0,63994191,0,9900.0,1,0
7276,1,0,0,0,0,63994193,0,17000.0,2,0
7277,1,0,1,1,1,63994375,1,12000.0,1,0
7278,1,0,0,0,0,63994429,0,30000.0,1,0
7279,1,0,1,0,0,63994656,0,24000.0,2,1
7280,1,0,1,1,1,63994696,0,7000.0,2,2
7281,1,0,1,1,1,63994757,0,13000.0,1,1
7282,0,1,1,0,0,63994945,0,5500.0,1,0
7283,1,0,1,2,0,63995339,0,16000.0,1,0
7284,1,0,0,1,1,63995417,0,9000.0,1,1
7285,0,1,1,3,0,63996046,0,8100.0,1,0
7286,1,0,0,1,1,63996087,0,15000.0,1,0
7287,1,0,1,1,1,63996269,0,13000.0,1,1
7288,1,0,0,0,0,63996517,0,13000.0,1,1
7289,1,0,1,0,0,63996744,0,15000.0,1,0
7290,1,0,0,2,2,63996826,1,15000.0,1,0
7291,1,0,0,0,0,63996924,0,10000.0,1,0
7292,1,0,0,1,1,63997131,0,18000.0,2,1
7293,1,0,0,2,0,63997164,0,20000.0,1,0
7294,1,0,0,1,1,63997181,1,35000.0,1,1
7295,1,0,1,2,0,63997380,0,20000.0,3,2
7296,0,1,1,0,0,63997517,0,12000.0,1,1
7297,1,0,1,2,2,63997606,0,9000.0,1,1
7298,1,0,0,2,0,63997740,1,35000.0,2,1
7299,1,0,0,1,0,63997911,0,18000.0,1,1
7300,1,0,0,1,1,63998071,0,17000.0,2,1
7301,1,0,1,2,0,63998327,0,12000.0,1,1
7302,1,0,1,3,0,63998458,0,10000.0,1,0
7303,1,0,1,4,1,63998529,0,5000.0,1,1
7304,1,0,0,1,1,63998572,0,20000.0,1,1
7305,1,0,0,3,0,63998685,0,10000.0,1,0
7306,1,0,0,1,1,63998777,0,30000.0,1,1
7307,0,1,0,0,0,63998829,0,8300.0,1,0
7308,0,1,1,1,0,63998840,0,5000.0,1,0
7309,1,1,1,2,0,63998944,0,13000.0,1,1
7310,1,0,1,0,0,63999303,0,7000.0,2,1
7311,0,1,1,0,0,63999319,0,7050.0,1,1
7312,1,0,0,0,1,63999466,0,9000.0,1,1
7313,1,0,1,1,1,63999638,0,12000.0,1,1
7314,1,0,1,1,1,63999659,0,15000.0,1,0
7315,1,0,1,0,0,64000046,0,15000.0,2,1
7316,1,0,0,1,1,64000262,0,7000.0,1,1
7317,1,0,1,2,0,64000444,0,15000.0,1,0
7318,1,0,1,2,2,64000679,0,10000.0,1,1
7319,1,0,0,2,0,64001071,0,6000.0,1,1
7320,1,0,1,1,1,64001117,0,13500.0,1,1
7321,1,0,1,2,0,64001339,0,10700.0,1,1
7322,1,1,0,1,1,64001532,0,16000.0,1,0
7323,1,0,1,1,1,64001649,0,10000.0,1,1
7324,1,0,0,2,2,64002004,0,15000.0,1,0
7325,1,0,0,0,0,64002072,1,17000.0,1,0
7326,1,0,0,1,1,64002324,0,10000.0,3,2
7327,0,1,1,2,0,64002503,0,7000.0,1,1
7328,0,1,1,0,0,64002715,0,6500.0,1,0
7329,1,0,0,0,0,64002747,0,16000.0,1,0
7330,1,0,1,0,0,64002755,0,25000.0,1,0
7331,1,0,1,1,1,64002871,0,17000.0,1,1
7332,1,0,1,0,0,64003125,0,10000.0,3,2
7333,1,0,1,0,0,64003166,0,30000.0,1,1
7334,0,1,1,2,2,64003201,0,8000.0,1,1
7335,1,0,1,2,0,64003340,0,9000.0,1,1
7336,1,0,1,1,1,64003406,0,4500.0,1,0
7337,1,0,1,1,1,64003435,0,7000.0,1,1
7338,1,0,0,0,0,64003449,0,11000.0,1,1
7339,1,0,0,0,0,64003495,0,15000.0,2,1
7340,1,0,1,3,2,64003674,0,15000.0,1,0
7341,1,0,0,0,0,64003837,0,21000.0,1,1
7342,1,0,0,1,0,64004071,0,20000.0,1,0
7343,1,0,1,1,1,64004197,1,8000.0,2,2
7344,1,0,1,2,2,64004249,0,7400.0,2,1
7345,1,0,1,0,0,64004279,0,20000.0,1,0
7346,1,0,0,2,2,64004604,1,20000.0,1,0
7347,1,0,1,2,0,64004695,0,15000.0,1,0
7348,1,0,0,0,0,64004958,1,20000.0,1,0
7349,1,0,1,1,1,64272213,0,4500.0,1,1
7350,1,0,1,2,2,64273127,0,7000.0,2,2
7351,1,0,0,1,1,64274879,0,15000.0,1,1
7352,1,0,1,1,1,64274990,0,6000.0,1,0
7353,1,0,0,1,1,64275091,0,12000.0,1,1
7354,1,0,1,2,2,64275301,0,9000.0,1,1
7355,1,0,0,0,0,64275542,0,12000.0,1,1
7356,1,0,1,2,2,64275556,0,35000.0,1,1
7357,1,0,0,2,2,64276037,0,20000.0,1,0
7358,1,0,0,1,1,64276063,0,30000.0,1,1
7359,1,0,1,1,0,64276329,0,60000.0,1,1
7360,1,0,1,1,1,64276380,0,12000.0,1,1
7361,1,0,0,2,2,64276466,0,30000.0,1,1
7362,1,0,0,1,1,64276572,0,18000.0,1,1
7363,1,0,0,2,2,64276802,0,8000.0,1,1
7364,1,0,0,2,2,64277023,0,10000.0,1,1
7365,1,0,0,1,1,64277082,0,20000.0,1,1
7366,1,0,1,0,0,64277104,1,15000.0,1,1
7367,1,0,1,1,0,64277141,0,7000.0,1,1
7368,1,0,1,0,0,64277267,0,36000.0,1,1
7369,1,0,0,1,0,64277421,0,20000.0,1,1
7370,1,0,0,1,1,64277542,1,50000.0,1,1
7371,1,0,1,1,1,64277559,0,6000.0,1,0
7372,1,0,0,0,0,64277933,0,26000.0,1,1
7373,1,0,0,1,2,64278082,1,25000.0,2,2
7374,1,0,0,1,1,64278499,0,38000.0,1,1
7375,1,0,1,2,2,64278723,1,50000.0,1,1
7376,1,0,0,2,2,64278797,0,17000.0,1,1
7377,1,0,1,0,1,64279116,0,40000.0,1,1
7378,1,0,1,2,2,64279284,0,10000.0,1,1
7379,1,0,1,1,1,64279518,0,16000.0,1,1
7380,1,0,0,3,3,64279643,0,11000.0,1,1
7381,1,0,0,1,1,64279758,0,50000.0,1,1
7382,1,0,0,1,1,64279786,0,30000.0,2,1
7383,1,0,1,1,1,64280046,0,8000.0,1,1
7384,1,0,0,2,2,64280049,0,16000.0,1,1
7385,1,0,1,0,0,64280086,0,10000.0,1,0
7386,1,0,0,1,0,64280142,0,10000.0,1,0
7387,1,0,1,1,1,64280345,0,17000.0,1,1
7388,1,0,0,2,2,64280515,0,12000.0,1,1
7389,1,0,0,1,0,64280872,0,20000.0,1,1
7390,1,0,0,2,2,64281064,0,18000.0,1,1
7391,1,0,0,2,1,64281112,0,15000.0,1,1
7392,1,0,1,2,1,64281221,0,30000.0,1,1
7393,1,0,0,1,1,64281580,0,32000.0,2,2
7394,1,0,0,0,0,64281582,0,10000.0,1,1
7395,1,0,0,1,1,64281588,0,28000.0,1,1
7396,1,0,1,2,2,64281786,1,15000.0,1,1
7397,1,0,1,1,1,64281994,0,10100.0,1,1
7398,1,0,0,0,0,64282409,0,10000.0,1,1
7399,1,0,0,2,2,64282476,0,12000.0,1,1
7400,1,0,1,0,0,64282513,0,12000.0,1,1
7401,1,0,0,1,0,64282632,1,25000.0,1,0
7402,1,0,0,1,1,64283363,0,19000.0,1,1
7403,1,0,1,2,2,64283661,0,18000.0,1,1
7404,1,0,0,2,2,64283791,0,18000.0,1,1
7405,1,0,1,1,1,64283901,0,30000.0,1,1
7406,1,0,0,1,1,64283927,0,15000.0,1,1
7407,1,0,0,0,0,64284025,0,10500.0,1,1
7408,1,0,0,2,2,64333662,0,18000.0,1,0
7409,1,0,1,1,1,64333886,0,10000.0,1,0
7410,1,0,1,0,0,64334102,0,18000.0,1,1
7411,1,0,1,2,0,64334414,0,8000.0,1,1
7412,1,0,1,2,1,64334556,0,15000.0,1,0
7413,1,0,0,0,0,64334918,0,25000.0,1,0
7414,1,0,1,1,1,64335122,0,35000.0,1,0
7415,1,0,1,2,2,64335140,0,15000.0,1,0
7416,1,0,0,2,2,64335882,0,14000.0,1,1
7417,1,1,1,3,0,64335992,0,24000.0,1,1
7418,1,0,1,0,0,64336034,0,30000.0,1,0
7419,1,0,0,1,1,64336039,0,45000.0,1,0
7420,1,0,1,0,0,64336340,0,7500.0,1,0
7421,0,1,1,0,0,64337065,0,6000.0,1,0
7422,1,0,1,1,1,64337162,0,37000.0,1,1
7423,1,0,1,2,1,64337339,0,15000.0,1,0
7424,0,1,1,0,0,64337452,0,10000.0,1,1
7425,1,0,0,2,2,64337723,1,26000.0,1,0
7426,1,0,0,0,0,64337976,0,15000.0,1,0
7427,1,0,1,2,1,64338352,0,16000.0,1,0
7428,1,0,1,1,1,64338384,0,10000.0,1,0
7429,1,0,1,2,2,64338395,0,20000.0,1,0
7430,1,0,1,2,2,64338451,0,25000.0,1,0
7431,1,0,1,1,1,64338486,0,14000.0,1,1
7432,1,0,0,2,2,64338488,0,40000.0,1,1
7433,1,0,0,0,0,64338523,0,15000.0,1,0
7434,1,0,1,4,0,64338880,0,15000.0,1,0
7435,0,1,0,2,0,64339136,0,10000.0,1,0
7436,1,0,0,2,0,64339205,0,18000.0,1,0
7437,1,0,0,1,1,64339446,0,7000.0,1,0
7438,1,0,1,2,0,64339502,0,9000.0,1,1
7439,0,1,1,1,0,64339526,0,9000.0,1,0
7440,0,1,0,0,0,64339616,0,6700.0,1,0
7441,1,0,1,0,0,64339719,0,30000.0,1,0
7442,1,0,0,0,0,64339860,1,5000.0,1,0
7443,1,0,1,1,1,64339998,0,25000.0,1,0
7444,1,0,0,2,0,64340125,0,4000.0,1,1
7445,1,0,1,0,0,64340247,0,20000.0,1,1
7446,1,0,1,4,4,64340264,0,18000.0,1,0
7447,1,0,1,0,0,64340481,0,10000.0,1,0
7448,1,1,1,2,0,64340929,0,9700.0,1,0
7449,1,0,0,2,0,64341362,0,12000.0,1,0
7450,1,0,1,3,1,64341520,0,9000.0,1,0
7451,1,0,0,1,1,64342099,0,15000.0,1,0
7452,1,0,1,0,0,64342345,0,9000.0,1,0
7453,1,0,1,1,0,64342434,0,14000.0,1,1
7454,1,0,1,0,0,64342462,0,10000.0,1,0
7455,1,1,0,2,0,64342488,0,15000.0,1,1
7456,1,0,1,1,1,64342539,0,7000.0,1,0
7457,1,0,0,1,1,64342648,0,18000.0,2,1
7458,1,0,0,0,0,64342771,0,6000.0,1,0
7459,1,0,0,2,2,64343135,0,15000.0,1,0
